date,AAF,AAL,ABF,ADM,AHT,ALW,ANTO,AUTO,AV,AZN,BA,BARC,BATS,BEZ,BKG,BLND,BNZL,BP,BTA,BTRW,CCH,CNA,CPG,CRDA,CTEC,DCC,DGE,DPLM,EDV,ENT,EXPN,EZJ,FCIT,FRES,GAW,GLEN,GSK,HIK,HL,HLMA,HSBA,HSX,HWDN,IAG,ICG,IHG,III,IMB,IMI,INF,ITRK,JD,KGF,LAND,LGEN,LLOY,LMP,LSEG,MKS,MNDI,MNG,MRO,NG,NWG,NXT,PCT,PHNX,PRU,PSH,PSN,PSON,REL,RIO,RKT,RMV,RR,RTO,SBRY,SDR,SGE,SGRO,SHEL,SMIN,SMT,SN,SPX,SSE,STAN,STJ,SVT,TSCO,TW,ULVR,UTG,UU,VOD,WEIR,WPP,WTB
2022-02-02,0.9108565779184409,-0.08949020385382632,0.11685263012338483,0.5050585769679984,0.8090898086803312,0.7868943957355103,-2.524692973692541,1.492020271623647,0.4042076373834208,0.5607853182006732,-0.9567950050596131,0.4638649047418305,-0.1297196806483695,0.37899966402519053,0.8206395040757468,0.23071282035920723,1.1305879627534867,-0.5517170178375786,0.7972597426405587,1.339012695832923,1.1872621477864753,1.6318551435780184,-0.1208425556738506,1.3074636032386182,0.5045180314168016,0.312793159045859,1.4364342899161773,1.7198645483282655,0.1408641442253781,-0.09623208211303132,1.3075889677360795,-0.6527758050576024,-0.5916956010375896,-0.8436736040956183,0.054271042680394815,0.4290679174495654,0.20318968724296244,-0.5430873964576441,0.4950458457284942,0.7821578905234833,0.3070906032182291,0.2078651268843472,0.0858787084105302,-0.9949801746022772,0.8413795022218283,-1.3013230710529715,0.30863940665398626,-0.33118190232363237,1.318066508214315,-0.030822271770098345,1.0341415669252683,-0.527251305072276,-0.5301794349842259,0.6298779416816124,0.4076842312930046,0.5054454938268014,0.9158387521882787,1.173780969945682,0.48155782517817697,0.3645253129767832,0.4228759564490887,0.2797610055294052,0.8765022279499849,1.2333242232038935,0.41560992186562484,0.00046501171740098794,0.801858602312204,0.47996370619673323,0.5739908028164583,0.569138004320665,-0.23157240798278558,1.2166660960328484,0.06438480845832781,0.799761884006036,0.483612885262965,-0.737517710599198,1.0739065742279719,0.6536524542840695,0.21963580962406545,1.133253405017778,0.6151187363337951,-0.49297651919287333,-0.07121118713526828,-0.5274225088912623,-0.14701565194272453,1.1384735860165442,0.8059433388395346,0.5417358377065679,0.7009088901337487,0.7222457839073593,0.5229419741284648,0.8834696626126024,0.7809677542850187,0.7775187940991231,0.04241143351244298,2.1252580974305944,0.5582454017746198,0.8502137594035505,-0.5420404523722518
2022-02-03,-0.962520113410225,-0.04830507011907088,-0.62606908697358,-1.1874469889825408,-2.079045533574485,-1.8608156792553043,-0.8750270986655864,-2.866231149085567,0.3706074649417164,-1.8625927750547024,-0.03495285127545081,0.32292820992960447,0.5336495983004055,-0.512032705700236,-0.9032484601206238,0.21009294898453856,-2.5489823359601056,0.41337454680378843,-2.5899666736611566,-0.482354975628382,-0.15617224342546546,0.6491839046887371,3.164565381354395,-2.5278927584013524,-0.029468152253090095,0.22649301992735427,-1.0546112354710744,-1.0082986166102377,0.002632189457165026,-0.7702332715014123,-2.37953970387373,0.012580280809325528,-1.5065777410964956,-0.9139880802847441,-1.6639856170995195,0.1349435441021553,-0.8057419421357644,-0.432782601135816,-0.39823847777072297,-2.1817245497800997,-0.05158541664242463,0.4915265842338333,-1.2287146205600152,0.16803984895838323,-0.6619021151749975,-0.5688336935076393,-0.35669530116658305,0.04501073970919259,-2.2437771570908507,0.09660732371114802,-1.3129662267768825,-0.7058377426668194,-0.7217149600413871,0.4931528332029459,-0.008426634818453531,0.4674868633690766,-0.34865694667165864,-0.6941540073056405,-1.3410164986195399,-0.7819567334853612,-0.4781716120296827,-0.3016718177503031,-0.5466917666105465,-0.020413978297454737,-2.0917931311829956,-0.3649506089324251,-0.29828236866864244,-0.4232170685029021,-1.7322343972490535,-0.3433956950739081,0.236301784480334,-1.6361142646096327,0.2210502502250112,-0.8278013060055656,-2.237144349038156,0.3772897444549301,-0.7699807369116106,0.3297613917220653,-0.12425373918100487,-2.0148501561335754,-0.5684774170681545,0.8895197409969706,-0.23937893219316367,-2.2421139354412642,-0.17316115012791966,-1.2848292356228719,-0.7250149239923355,0.19878108490238602,-0.6876567743954289,-1.425047993515084,-1.3873511341499645,-0.5255110863136004,0.47707451600961004,-0.7659964267004902,-1.2379331522033616,0.6333725751947322,-1.1967384815900604,-0.7445322146080969,-0.93677175940724
2022-02-04,-0.5480812342543849,0.09368533199904833,-1.8849149256083273,-0.9439795587990295,-1.3914099267646522,-0.4374788890963668,-1.1013625442956718,-0.6981778124394125,-0.7507201358567402,-0.6635120467787059,-0.0781069969463984,-0.9897739058509808,0.4830299248400658,-0.8437094247764104,-1.041242357738576,-1.1558022579317948,-0.28097063603072403,1.9314154242712542,1.7886945615481211,-0.8197147990128991,-0.7246795617869823,-0.8681927875922736,0.6132888994792568,-0.4909375133997952,-0.5309506638113869,0.7953920297951784,-0.11449619739903132,-1.3764866671713973,0.41488745466886695,-0.24119840770961562,-1.0562541113497987,-0.013230084794209484,-1.0650719004350824,0.0659979023153174,-0.12694293440038654,0.24959010548821092,0.2275785638457223,-0.6686489420979637,-1.721838679992606,-0.3766978136855418,-0.1948990563679755,-0.013560744157768105,-1.2850872351033547,-0.7450943197362553,-1.837079915501479,0.04455240679682118,-1.7125807241254756,0.8862192144993067,-0.9969981087680782,0.6785293860456467,-0.4797953772777801,-0.3962990709973167,-2.006410464797833,-0.4252231522686179,-0.9707910710796019,-2.1928111728536512,-1.422309998060044,-0.608564427695971,-2.0397671892444005,0.06871036985047627,-0.3112118386731477,-0.5039249380279811,-1.6211061487271077,-1.4447641495018047,-1.256714765162696,0.03119373425906137,-0.9460992680166432,-0.5196051182750994,-0.27611003970431475,-0.6061777715650539,-0.9767204551834123,-0.09321941535477599,-0.07004524780526147,-2.034849065483671,-0.12548201176398954,-1.0795625679584906,-0.19475818410560986,-1.0211802038375755,-0.27660255925439803,0.06585506165964529,-1.354655976006106,2.4551671838754605,-0.9913375819418537,0.24293977204398268,-0.17366626965312357,-0.7729103016878571,-1.4345699421474216,-0.0324764969252953,-0.5581967188778432,-0.9453675505969215,-0.44221708129400067,-1.0692988078046075,0.24934143891036117,-1.5233284365944113,-1.8560200836128298,0.3417021353199867,-1.6161668518364107,1.0558715622704655,-0.7145406821829134
2022-02-07,0.0046811978766857715,0.7254647363631013,0.8844657405433707,0.7163102898408124,-0.6489732477555918,0.7984684999421804,0.20955992980367955,-0.011721694431558334,0.6214260650219579,0.5188801311982696,0.3303602952167473,1.074886410240705,-0.5285058743220886,0.10258070542544456,0.012445931852327034,0.010415927402713262,0.1395170403033789,0.3826379379110437,0.20300057278084227,0.6694245169414306,-0.8110503365568872,0.7615313702496113,0.28115408317633034,-0.5528544733810402,-0.35533069491809227,1.3239671564023905,0.33110750259073735,-1.0518418161698877,1.2179809612414738,0.8845352376564106,0.6303911827886131,1.445656109802348,1.9181004169961615,0.09248540206377671,-0.12711449283880472,0.6795170248249605,0.10786349335690858,0.3174775597439039,0.6953712050614422,-0.4039119485757573,1.3677666088273712,-1.080221121201377,0.1875714355875688,1.631545058342559,0.005962787655870999,0.23507125485609004,-0.29921387036975383,0.43764852006071314,1.0375741302602692,0.2207861318691646,0.17157398802498652,-0.0748615948160269,-0.12886538452236768,-0.8580404171543956,-0.49593361659572066,1.3539760671337457,-0.2740685542925287,0.45494379610805086,-1.557552654017978,-0.24593938946405378,-0.3699835072835812,0.5724043985319766,0.007674932297245094,0.2165336673548265,0.40478705755528327,0.1576996394681565,1.1079433943189687,0.9739907113785882,-0.6503414013609433,0.776641175035985,0.6309560461586022,0.6439820502309602,1.6534540921362093,0.47593754318449033,0.4415331837715637,0.5515374121110183,-0.250942988639906,-1.414048210035396,0.1596796627256423,-0.19316569982038814,0.4572421215730656,0.7464056839211656,-0.14516116672166043,0.07865096173803401,-2.631600281316742,-1.2260693798410613,-0.31228541034927854,1.1238494472185077,0.22569586728331356,-0.8853767454783212,-1.1906909243365358,0.2892615978614626,1.0018489875181933,-0.5838919806664358,-0.155512908840431,1.4988190470589577,0.008265651258262327,-0.4868223382754931,0.9546520390573298
2022-02-08,-4.290312590579992,1.2340500188537267,0.5556975509318459,-0.7856905980429328,0.29717626325291147,-0.23016088322170394,0.2773418133953163,-0.822203699074173,0.7384284918925439,-0.5638746033553351,0.8997670255060863,0.2704541236170739,1.195472851383797,-0.41213746376925836,-0.08135536040365994,0.010408355312262184,-0.25125273170924967,-1.3707699092576382,1.1687800210803414,0.5637314893540557,0.39084741168311415,0.3804803704180581,0.8370760975224731,-1.4195840702154177,0.2801448401277422,-1.7181771091182112,-0.29852688284080153,0.25011642862793915,0.7956243794221309,-0.2245847902542384,-0.8037135114092399,1.6008265736275489,0.42339323647059984,0.17183213084612406,0.08814353657228899,0.729281927852088,0.19656850858347294,-0.4677781070115872,0.012508627746265885,-0.35638561131147434,0.7280198839228241,0.18289962213140815,-0.9260330569237928,1.5807691350220516,-0.15795354218637545,1.5211028599498084,-0.4560748786774968,0.9385708137558274,-0.05174184956990645,0.31991749822328974,0.11462956077105588,-0.41301208933038724,-0.8643889093398269,-0.40582380615812474,0.8989713492465691,-0.12412841859153145,-0.3194380771943173,-2.4706918019306676,-0.6390248152070819,0.35475512678436816,0.8242494959968542,0.23217887526590067,0.26940673634268997,0.27926251285290654,-0.4466270464408369,0.020701980184268793,0.4587641838036814,0.15415921009339356,0.21983323240627692,0.67449330806102,0.37181567222214995,-0.7136077490086619,1.0983786968454832,-0.611034122704894,-0.12467664667835619,0.432910007702239,0.24442927288206784,-0.013105149312616766,0.13617502293098185,-1.2603992166820874,-0.4335439882376149,-2.0981795065065962,-0.3656176584348758,0.47338268816249546,0.8366499631689824,-0.5795298345079806,-0.10737805391034194,0.20884253559558202,0.9346133654814575,0.5547939411718027,0.04584588050413852,0.3414439413184808,0.3972589200362793,-0.30231139943280005,0.7718476719558164,-0.036456678355251175,-0.8541812342805354,0.5692204180370947,1.0355040223131047
2022-02-09,-0.8819151875852012,0.33622832540865416,0.31850943809611587,2.103599133969965,1.7635201130259583,2.209922874501297,1.6062406465718355,1.0666092948248564,0.1812090376877405,0.6347725723841489,0.5513946818574635,0.4152531354335818,0.33707602619976357,1.19953241346187,0.18431128012586803,0.9787493736739056,1.2442073834974074,1.594009240283442,0.2908724468521835,0.5097029502835401,1.3402091044091442,0.39071843259871697,2.2346573831965033,0.5505747758692131,1.1289721741465506,1.103856753845077,0.7077004141341443,1.185320744954227,0.26399562151077116,1.3682852689813505,0.24670539282004703,1.4368799188418373,1.4279085632474924,0.46036368965174396,1.5665602695523473,0.7304676778395216,-0.8688164495060945,0.6947707815227203,1.099848673281335,0.9636345937240899,-0.35261732143791963,-0.48608756828407984,1.160186698026514,1.961350318990521,1.1744851449551914,1.7565140288305157,1.5297375163052087,-0.003471619267485589,0.45068357993264035,1.5505585499016323,0.31191505558461324,0.5882275344121463,1.5240670802776783,0.7998409514571807,0.012317751689425843,0.6381885009186999,1.3698617905058015,2.362166833149228,1.183867973976106,1.847257046481196,0.47829245004382226,0.5956132407816253,0.15270231664028017,0.5941865919749386,0.8759990178322724,0.3215755130367767,0.6133504399739746,-0.42249088077067476,2.1722347824155284,0.683187937982398,0.29177994349887404,1.6421890870376823,0.5936755322687568,0.14953750145679037,-0.01785311059894445,0.7372024212291935,0.005878478100511443,-1.012708078340895,0.24301139118245546,0.1809181590456885,1.0181554821623562,1.0003078282841538,1.240515965076088,1.8032382577605783,1.1926242382133285,0.9105203968249767,0.8490837362030204,-0.7790357609003025,0.5559177003681646,0.6954527589310706,0.5526084412296896,0.9564568930482643,-1.1508172972400526,2.725261816501403,0.7309480205193747,1.0859080655455453,1.2149549640451227,1.5061479880837738,1.8025142750750698
2022-02-10,1.6621176461775329,0.9162078047940039,0.0016743290459501278,-0.6610129174330537,-0.2673562802026675,-0.2260768315841515,1.7543467770192551,-0.8767688255384398,-0.018102733349099738,2.2977847284499417,0.48300965460712425,0.13267721241660252,0.34709660889105337,-1.168815775870415,-0.4887983934558709,0.6273664935449395,-0.3375447296163346,0.05210325866604285,0.012303224746429735,-0.3327281398572997,0.328620645307639,0.048732320576526295,0.4241434834165796,-0.4559205923036621,-0.31690792750389907,0.9223736456256871,-0.7238047607920016,-0.5328870845454577,-0.5215671524573301,0.82215335517736,-0.1617375539278669,1.5780641198692138,-0.2521265295126186,-0.3035407412042354,-1.3301084801329284,0.13473101358767978,0.7427566122810929,-0.553290341089167,0.26275763459696416,-0.3031806803313019,0.06482728576147956,0.26250571367937053,-0.1341849043234613,0.7908250130237051,-0.7889404309214111,0.25827005972957795,-0.2955053135651859,0.5646214755710272,-1.2799709521845262,4.988921576072015,0.3386725235633496,-0.5474131962200706,0.19184229106992803,1.0224829445601473,-0.5350269857333683,0.3215525252898843,0.7513064167542538,-0.13330864102097373,0.13669045210886446,0.8187052936140556,0.1124651846289175,0.11651057523963626,0.8005714315711968,0.3362912697224942,0.04377882404700207,0.1332343888705707,-0.2943058762467559,0.26338813531069144,-0.5123261901936176,-0.3527456975138318,1.4094834553169315,-1.7507524964593324,1.4214553892496697,0.2894835825231787,-0.40166431399303265,0.7858851164248144,-0.19613145616791122,0.9391951648415101,0.045413677165479685,-0.8397505004513214,0.04456945959398368,-0.32413907892276494,-0.11973523562722403,-0.43970577578838105,0.1374520456498796,-0.5545488969638077,-0.560874187117325,0.21132067618895936,-0.21681249112216402,0.641030206328832,0.8963062277766987,-0.2088388292977153,-1.2009358524925655,0.4568894433667263,0.432770246138252,-0.4464534163360095,-0.3360945080563118,0.39579602660258517,1.079235775446578
2022-02-11,1.251663131718462,-0.2020396929068525,-0.21493915504805233,0.31609057888603126,-1.4671200703407117,-0.8335218842780191,0.678049866040506,-1.0657838044272714,-0.1867132180780636,-1.1609743605754017,0.4164188085179755,-0.6492527603590802,2.2580803806649064,-0.3808374576801475,0.13812132027398566,-0.6859739743875481,-1.8167274329675724,0.8946746002725235,0.0651969255379735,-0.2534951344743543,-0.7688540150950525,-0.005691258704138045,-0.6757705453181256,-0.9004965673675571,0.162317171256237,-0.7082478295534678,-0.38879500189438704,-1.5724724959009266,-0.527524090646917,0.4861447862499079,-2.4214451083856625,-1.195925796672147,-0.8130934900315431,-0.6257742003111578,-0.8037748642913599,-0.3691754601700863,-0.8176495909845836,-1.164792149168325,-0.5433573521356025,-1.7675084670708787,0.5952542137399593,0.23518688050438785,-1.424212810856142,-0.9477432370687237,-0.3558323635900685,-0.10258544112649777,-0.5375451934560617,1.2092060578372321,-0.45550155721222113,-0.30425917006775605,-1.442753321539817,-0.7854302069472999,0.6334062403549815,-0.4398582250284658,-0.9683774408501498,0.5942335442641249,-0.9063511076865682,-1.6402536792720388,-1.022747627225552,-1.1123686101091246,-0.532522234264162,-0.3265669365158016,0.35115866197200185,-0.1460322289222969,-0.5568307732095475,-0.21516614537824014,-0.19665261219077945,-1.0667325715297231,-0.883034399832456,0.02158460534115569,-0.16893406238103448,0.1789844744692093,-0.8356579764776199,0.7171591589965371,0.012842124074113163,-0.646732350073641,-0.7739219652262184,-0.15523201427756025,-0.21990236191254356,-0.5418983608147229,-1.9200200720818954,0.6274063290553128,-0.5317467105591301,-0.9002887963532841,-0.911286430423072,-2.136943673061322,-0.35883924941873085,-0.750751402886078,-0.4951943595564507,0.1124053900226542,0.2937533222822637,-0.33368131967946935,3.1629184047390733,-1.8341407489820043,0.2691441333633874,0.25089925828424914,0.5964135434865565,-0.4024117063735972,0.39419622666576365
2022-02-14,-1.142665244062495,0.4314979720517216,-1.7579628809134058,-0.41877829115857734,-1.2292845952693485,-1.9716553317030157,0.6977666092643483,0.10627526469811563,-2.1062689267831636,-1.0887603599090785,-0.26309040019756663,-2.688038993433319,0.9005958807383291,0.04871229203642339,-0.6500885062093019,-0.6549006631424766,-0.7137418832400734,-2.3192663300979617,-1.598148138477062,-0.534957652575384,-2.570015585249284,-0.9910583169983287,-1.1820314440374409,0.25268024042614334,-1.173570402973122,-0.5904913978064316,-1.64275529122396,-1.370142229367121,0.6643915204476445,-0.29419292714813666,-1.3644341962980597,-0.6695579825949365,-2.6490279508382315,2.7953505751963514,-1.1001220259243967,0.5169499990650634,-1.8503250588790272,-0.5847831330785154,-1.5264781848072273,-0.7513491041439936,-1.0818535170255958,-1.7889791566368456,-0.8909516413865612,-2.581180906571454,-1.266013163479019,-1.19359379236207,-1.7717532472254394,-1.7388513200130584,-0.8679025045681505,-0.603935173124155,-0.543876600300573,-1.2051009409361513,-0.5050765072386996,-0.4141259319401684,-1.9759434877066901,-2.5420525079710052,-0.791353980023527,-1.9549853769867997,-1.2454416692996364,-1.2224782954890558,-0.9366302206245501,-0.9061698359499533,-1.4917790329783538,-2.266342167333978,-0.31531102537526895,-0.11486881949286203,-1.3201772067376711,-1.3601462047176758,0.09335028537559577,-0.032227070091563406,-1.3508181620012074,-1.3843507061832032,-0.033721270850305796,0.13569133650360643,-0.9515890035921397,-1.0886563529221018,-0.16338136066837017,-0.7764344175538022,-0.5039939131747537,-0.33344688359197233,-0.46887335855653206,-1.0873335740445138,-0.33977431185672635,-1.3866869383732436,-0.7371524918520242,-0.9608886814781314,-1.0089024689003738,-0.7429758212092095,-1.1084771305009435,-1.0654640769627477,-0.7887989164754385,0.10798902047062177,-2.4713950623298864,-1.8059975898501717,-1.3572483310595718,-1.0190599148227613,-0.8268669644508408,-0.8797410647902273,-0.7524847169289123
2022-02-15,1.8593920224748934,-1.1008823038306357,0.785909008419192,0.35164005358804235,0.7781673020598878,1.4131104678286595,-0.13992866210111288,1.136904205648322,1.1118378163549023,3.8575644386762695,0.14790868684568206,0.7210301400318119,0.3753490738471513,1.3963695371823734,-0.25766079521235385,0.1321231737490815,1.4496385036842019,-0.47679041928986193,1.3843123302793738,0.2047449387378209,1.5301504730808422,-0.19856189762312873,1.447954268619395,0.7463660113355163,0.8748028049084835,-0.4483600683102899,1.0154651750886605,1.1540415580816794,-0.926481744855325,0.5087869405717149,1.6090468331309482,1.2186915225188828,1.2322063726268238,-1.4794909697254817,0.8129757678286069,0.574445432051174,1.0106989608824255,0.8768929367081556,0.049723451297630304,1.3229536276186054,-0.4377562351692974,0.973006113735019,0.13637606006902278,1.9384974465973248,0.7358793006497165,0.5744909195127872,0.8864635969077752,0.78888262466581,1.3856385148561012,1.7419950363966443,1.173059309197744,0.11187253575801347,0.42781963596988165,0.5113147162968299,1.4174514339246769,1.0202683996961746,-0.10119740185371688,0.6149821638031416,0.10608129428336181,1.1354396072022452,0.7685227871654755,1.0420916576427874,0.08042458658490166,0.7609083184659712,-0.7136308324805754,0.1668815590926081,0.624835668583564,1.1574751250680828,-0.15190834562407937,0.485863936764439,0.4041652759611232,1.3534058767366708,-0.7950557858077709,-0.3149436494774398,1.1923582971699933,0.7276805998943184,0.5846737262902431,1.0340826764567037,0.2185884347621064,0.07034020658307695,1.198686595332157,-0.7152286305744886,0.7292771931488033,1.2660127218504007,0.6190022553128605,1.0024645552262654,1.3659396248933195,0.1105222063899427,0.3172950363573426,0.04112367925259641,1.028921962925244,-0.015904649868858547,0.5678686124603758,1.1856909747345337,0.4696850314907902,1.1089316729066667,1.1339256212981195,1.0956048973033177,0.45132721900070333
